subject,event,event_n,channel,hemis,area,subarea,tauorg,tauimp,pernan
A4j3v,eyes_open,9,E105,Central,Central,Cz,0.25143622,0.25143622,0.018348624
A4j3v,eyes_open,9,E106,Central,Central,Cz,0.269710851,0.269710851,0.018348624
A4j3v,eyes_open,9,E108,Right,Temporal,TR,1.051481578,1.051481578,0.018348624
A4j3v,eyes_open,9,E109,Right,Temporal,TR,0.364757274,0.364757274,0.018348624
A4j3v,eyes_open,9,E110,Right,Central,C8,0.349975719,0.349975719,0.018348624
A4j3v,eyes_open,9,E111,Right,Central,C4,0.188371103,0.188371103,0.018348624
A4j3v,eyes_open,9,E112,Central,Central,Cz,0.216377245,0.216377245,0.018348624
A4j3v,eyes_open,9,E114,Right,Temporal,TR,0.589796395,0.589796395,0.018348624
A4j3v,eyes_open,9,E115,Right,Temporal,TR,0.395895579,0.395895579,0.018348624
A4j3v,eyes_open,9,E116,Right,Frontal,F8,0.269769136,0.269769136,0.018348624
A4j3v,eyes_open,9,E117,Right,Frontal,F4,0.310101035,0.310101035,0.018348624
A4j3v,eyes_open,9,E118,Right,Frontal,F4,0.598568449,0.598568449,0.018348624
A4j3v,eyes_open,9,E121,Right,Temporal,TR,0.393116234,0.393116234,0.018348624
A4j3v,eyes_open,9,E122,Right,Frontal,F8,0.254743248,0.254743248,0.018348624
A4j3v,eyes_open,9,E123,Right,Frontal,F4,0.267253589,0.267253589,0.018348624
A4j3v,eyes_open,9,E124,Right,Frontal,F4,0.304592553,0.304592553,0.018348624
A4j3v,eyes_open,9,Cz,Central,Central,Cz,0.60378511,0.60378511,0.018348624
A4j3v,eyes_open,10,E1,Right,Frontalpole,Fp2,0.42444191,0.42444191,0.027522936
A4j3v,eyes_open,10,E2,Right,Frontalpole,Fp2,0.478631533,0.478631533,0.027522936
A4j3v,eyes_open,10,E3,Right,Frontal,F4,0.47568423,0.47568423,0.027522936
A4j3v,eyes_open,10,E4,Central,Frontal,Fz,0.078941779,0.078941779,0.027522936
A4j3v,eyes_open,10,E5,Central,Frontal,Fz,0.250388138,0.250388138,0.027522936
A4j3v,eyes_open,10,E6,Central,Central,Cz,0.493483349,0.493483349,0.027522936
A4j3v,eyes_open,10,E7,Central,Central,Cz,0.413614728,0.413614728,0.027522936
A4j3v,eyes_open,10,E8,Right,Frontalpole,Fp2,0.636926761,0.636926761,0.027522936
A4j3v,eyes_open,10,E9,Right,Frontalpole,Fp2,0.578120273,0.578120273,0.027522936
A4j3v,eyes_open,10,E10,Central,Frontal,Fz,4.47797E-05,4.47797E-05,0.027522936
A4j3v,eyes_open,10,E11,Central,Frontal,Fz,0.698682608,0.698682608,0.027522936
A4j3v,eyes_open,10,E12,Central,Frontal,Fz,0.270729828,0.270729828,0.027522936
A4j3v,eyes_open,10,E13,Central,Central,Cz,0.229650196,0.229650196,0.027522936
A4j3v,eyes_open,10,E14,Central,Frontalpole,Fpz,0.508217237,0.508217237,0.027522936
A4j3v,eyes_open,10,E15,Central,Frontalpole,Fpz,0.370664294,0.370664294,0.027522936
A4j3v,eyes_open,10,E16,Central,Frontal,Fz,0.210665474,0.210665474,0.027522936
A4j3v,eyes_open,10,E18,Central,Frontal,Fz,0.28184865,0.28184865,0.027522936
A4j3v,eyes_open,10,E19,Central,Frontal,Fz,0.221217365,0.221217365,0.027522936
A4j3v,eyes_open,10,E20,Left,Frontal,F3,0.321477348,0.321477348,0.027522936
A4j3v,eyes_open,10,E21,Central,Frontalpole,Fpz,4.68564E-05,4.68564E-05,0.027522936
A4j3v,eyes_open,10,E22,Left,Frontalpole,Fp1,0.347814938,0.347814938,0.027522936
A4j3v,eyes_open,10,E23,Left,Frontal,F3,0.332660915,0.332660915,0.027522936
A4j3v,eyes_open,10,E24,Left,Frontal,F3,1.93231E-05,1.93231E-05,0.027522936
A4j3v,eyes_open,10,E25,Left,Frontalpole,Fp1,0.229973012,0.229973012,0.027522936
A4j3v,eyes_open,10,E26,Left,Frontalpole,Fp1,0.281307193,0.281307193,0.027522936
A4j3v,eyes_open,10,E27,Left,Frontal,F3,0.148920498,0.148920498,0.027522936
A4j3v,eyes_open,10,E28,Left,Frontal,F3,0.154702053,0.154702053,0.027522936
A4j3v,eyes_open,10,E29,Left,Central,C3,0.254822521,0.254822521,0.027522936
A4j3v,eyes_open,10,E30,Central,Central,Cz,0.264650117,0.264650117,0.027522936
A4j3v,eyes_open,10,E31,Central,Central,Cz,1.409438924,1.409438924,0.027522936
A4j3v,eyes_open,10,E32,Left,Frontalpole,Fp1,0.260315865,0.260315865,0.027522936
A4j3v,eyes_open,10,E33,Left,Frontal,F7,0.214458323,0.214458323,0.027522936
A4j3v,eyes_open,10,E34,Left,Frontal,F7,0.320053932,0.320053932,0.027522936
A4j3v,eyes_open,10,E35,Left,Central,C3,0.157451582,0.157451582,0.027522936
A4j3v,eyes_open,10,E36,Left,Central,C3,0.390365731,0.390365731,0.027522936
A4j3v,eyes_open,10,E37,Central,Central,Cz,0.667289973,0.667289973,0.027522936
A4j3v,eyes_open,10,E38,Left,Temporal,TL,0.318383467,0.318383467,0.027522936
A4j3v,eyes_open,10,E39,Left,Temporal,TL,0.25090872,0.25090872,0.027522936
A4j3v,eyes_open,10,E40,Left,Temporal,TL,0.233224925,0.233224925,0.027522936
A4j3v,eyes_open,10,E41,Left,Central,C7,0.495447618,0.495447618,0.027522936
A4j3v,eyes_open,10,E42,Left,Central,C3,6.88223E-05,6.88223E-05,0.027522936
A4j3v,eyes_open,10,E44,Left,Temporal,TL,0.50562289,0.50562289,0.027522936
A4j3v,eyes_open,10,E45,Left,Temporal,TL,0.912750901,0.912750901,0.027522936
A4j3v,eyes_open,10,E46,Left,Temporal,TL,5.68135E-05,5.68135E-05,0.027522936
A4j3v,eyes_open,10,E47,Left,Central,C7,0.24233178,0.24233178,0.027522936
A4j3v,eyes_open,10,E50,Left,Temporal,TL,,0.474601847,0.027522936
A4j3v,eyes_open,10,E51,Left,Parietal,P7,0.464745526,0.464745526,0.027522936
A4j3v,eyes_open,10,E52,Left,Parietal,P3,1.001569454,1.001569454,0.027522936
A4j3v,eyes_open,10,E53,Left,Parietal,P3,0.4307224,0.4307224,0.027522936
A4j3v,eyes_open,10,E54,Central,Central,Cz,,0.346095898,0.027522936
A4j3v,eyes_open,10,E55,Central,Central,Cz,0.180050979,0.180050979,0.027522936
A4j3v,eyes_open,10,E57,Left,Temporal,TL,1.10126521,1.10126521,0.027522936
A4j3v,eyes_open,10,E58,Left,Parietal,P7,0.680602302,0.680602302,0.027522936
A4j3v,eyes_open,10,E59,Left,Parietal,P7,0.397890445,0.397890445,0.027522936
A4j3v,eyes_open,10,E60,Left,Parietal,P3,0.343805986,0.343805986,0.027522936
A4j3v,eyes_open,10,E61,Central,Parietal,Pz,0.295674745,0.295674745,0.027522936
A4j3v,eyes_open,10,E62,Central,Parietal,Pz,0.318576804,0.318576804,0.027522936
A4j3v,eyes_open,10,E64,Left,Parietal,P7,0.338214444,0.338214444,0.027522936
A4j3v,eyes_open,10,E65,Left,Parietal,P7,0.270620776,0.270620776,0.027522936
A4j3v,eyes_open,10,E66,Left,Occipital,O1,0.332160427,0.332160427,0.027522936
A4j3v,eyes_open,10,E67,Central,Parietal,Pz,5.13758E-05,5.13758E-05,0.027522936
A4j3v,eyes_open,10,E69,Left,Occipital,O1,,0.308790818,0.027522936
A4j3v,eyes_open,10,E70,Left,Occipital,O1,0.307480903,0.307480903,0.027522936
A4j3v,eyes_open,10,E71,Central,Occipital,Oz,0.249007633,0.249007633,0.027522936
A4j3v,eyes_open,10,E72,Central,Parietal,Pz,0.236076086,0.236076086,0.027522936
A4j3v,eyes_open,10,E74,Left,Occipital,O1,0.286731125,0.286731125,0.027522936
A4j3v,eyes_open,10,E75,Central,Occipital,Oz,0.22798348,0.22798348,0.027522936
A4j3v,eyes_open,10,E76,Central,Occipital,Oz,0.221244473,0.221244473,0.027522936
A4j3v,eyes_open,10,E77,Central,Parietal,Pz,0.305546031,0.305546031,0.027522936
A4j3v,eyes_open,10,E78,Central,Parietal,Pz,0.250016017,0.250016017,0.027522936
A4j3v,eyes_open,10,E79,Central,Central,Cz,0.14048682,0.14048682,0.027522936
A4j3v,eyes_open,10,E80,Central,Central,Cz,0.504878731,0.504878731,0.027522936
A4j3v,eyes_open,10,E82,Right,Occipital,O2,0.355790457,0.355790457,0.027522936
A4j3v,eyes_open,10,E83,Right,Occipital,O2,5.54186E-05,5.54186E-05,0.027522936
A4j3v,eyes_open,10,E84,Right,Occipital,O3,6.31978E-05,6.31978E-05,0.027522936
A4j3v,eyes_open,10,E85,Right,Parietal,P4,0.188420057,0.188420057,0.027522936
A4j3v,eyes_open,10,E86,Right,Parietal,P4,0.334187483,0.334187483,0.027522936
A4j3v,eyes_open,10,E87,Central,Central,Cz,0.10141023,0.10141023,0.027522936
A4j3v,eyes_open,10,E89,Right,Occipital,O2,1.153461268,1.153461268,0.027522936
A4j3v,eyes_open,10,E90,Right,Parietal,P8,0.197437481,0.197437481,0.027522936
A4j3v,eyes_open,10,E91,Right,Parietal,P8,0.187252607,0.187252607,0.027522936
A4j3v,eyes_open,10,E92,Right,Parietal,P4,0.147833677,0.147833677,0.027522936
A4j3v,eyes_open,10,E93,Right,Central,C4,0.124453141,0.124453141,0.027522936
A4j3v,eyes_open,10,E95,Right,Parietal,P8,1.285493608,1.285493608,0.027522936
A4j3v,eyes_open,10,E96,Right,Parietal,P8,0.186654429,0.186654429,0.027522936
A4j3v,eyes_open,10,E97,Right,Parietal,P8,0.148832955,0.148832955,0.027522936
A4j3v,eyes_open,10,E98,Right,Central,C8,0.124867284,0.124867284,0.027522936
A4j3v,eyes_open,10,E100,Right,Temporal,TR,3.4759E-05,3.4759E-05,0.027522936
A4j3v,eyes_open,10,E101,Right,Temporal,TR,0.249827293,0.249827293,0.027522936
A4j3v,eyes_open,10,E102,Right,Temporal,TR,0.188808549,0.188808549,0.027522936
A4j3v,eyes_open,10,E103,Right,Central,C8,0.098035426,0.098035426,0.027522936
A4j3v,eyes_open,10,E104,Right,Central,C4,0.106073562,0.106073562,0.027522936
A4j3v,eyes_open,10,E105,Central,Central,Cz,0.078081994,0.078081994,0.027522936
A4j3v,eyes_open,10,E106,Central,Central,Cz,0.078956128,0.078956128,0.027522936
A4j3v,eyes_open,10,E108,Right,Temporal,TR,0.297060534,0.297060534,0.027522936
A4j3v,eyes_open,10,E109,Right,Temporal,TR,0.141128495,0.141128495,0.027522936
A4j3v,eyes_open,10,E110,Right,Central,C8,0.083773415,0.083773415,0.027522936
A4j3v,eyes_open,10,E111,Right,Central,C4,0.074092023,0.074092023,0.027522936
A4j3v,eyes_open,10,E112,Central,Central,Cz,0.283276653,0.283276653,0.027522936
A4j3v,eyes_open,10,E114,Right,Temporal,TR,2.0728E-05,2.0728E-05,0.027522936
A4j3v,eyes_open,10,E115,Right,Temporal,TR,0.13804481,0.13804481,0.027522936
A4j3v,eyes_open,10,E116,Right,Frontal,F8,0.285887124,0.285887124,0.027522936
A4j3v,eyes_open,10,E117,Right,Frontal,F4,0.241507339,0.241507339,0.027522936
A4j3v,eyes_open,10,E118,Right,Frontal,F4,0.494200011,0.494200011,0.027522936
A4j3v,eyes_open,10,E121,Right,Temporal,TR,0.317130969,0.317130969,0.027522936
A4j3v,eyes_open,10,E122,Right,Frontal,F8,0.081003725,0.081003725,0.027522936
A4j3v,eyes_open,10,E123,Right,Frontal,F4,0.182425284,0.182425284,0.027522936
A4j3v,eyes_open,10,E124,Right,Frontal,F4,0.214356061,0.214356061,0.027522936
A4j3v,eyes_open,10,Cz,Central,Central,Cz,7.3752E-05,7.3752E-05,0.027522936
A4j3v,eyes_open,11,E1,Right,Frontalpole,Fp2,0.1715194,0.1715194,0
A4j3v,eyes_open,11,E2,Right,Frontalpole,Fp2,0.18477931,0.18477931,0
A4j3v,eyes_open,11,E3,Right,Frontal,F4,0.103329133,0.103329133,0
A4j3v,eyes_open,11,E4,Central,Frontal,Fz,0.108099546,0.108099546,0
A4j3v,eyes_open,11,E5,Central,Frontal,Fz,0.043334962,0.043334962,0
A4j3v,eyes_open,11,E6,Central,Central,Cz,0.098210679,0.098210679,0
A4j3v,eyes_open,11,E7,Central,Central,Cz,0.891489929,0.891489929,0
A4j3v,eyes_open,11,E8,Right,Frontalpole,Fp2,0.167955667,0.167955667,0
A4j3v,eyes_open,11,E9,Right,Frontalpole,Fp2,0.113781823,0.113781823,0
A4j3v,eyes_open,11,E10,Central,Frontal,Fz,0.095794169,0.095794169,0
A4j3v,eyes_open,11,E11,Central,Frontal,Fz,0.124976793,0.124976793,0
A4j3v,eyes_open,11,E12,Central,Frontal,Fz,0.421179573,0.421179573,0
A4j3v,eyes_open,11,E13,Central,Central,Cz,7.78778E-05,7.78778E-05,0
A4j3v,eyes_open,11,E14,Central,Frontalpole,Fpz,0.332541195,0.332541195,0
A4j3v,eyes_open,11,E15,Central,Frontalpole,Fpz,0.364060572,0.364060572,0
A4j3v,eyes_open,11,E16,Central,Frontal,Fz,4.48633E-05,4.48633E-05,0
A4j3v,eyes_open,11,E18,Central,Frontal,Fz,5.11969E-05,5.11969E-05,0
A4j3v,eyes_open,11,E19,Central,Frontal,Fz,0.961603088,0.961603088,0
A4j3v,eyes_open,11,E20,Left,Frontal,F3,0.494104775,0.494104775,0
A4j3v,eyes_open,11,E21,Central,Frontalpole,Fpz,0.437467377,0.437467377,0
A4j3v,eyes_open,11,E22,Left,Frontalpole,Fp1,0.799739346,0.799739346,0
A4j3v,eyes_open,11,E23,Left,Frontal,F3,0.586860463,0.586860463,0
A4j3v,eyes_open,11,E24,Left,Frontal,F3,0.620640232,0.620640232,0
A4j3v,eyes_open,11,E25,Left,Frontalpole,Fp1,0.471168942,0.471168942,0
A4j3v,eyes_open,11,E26,Left,Frontalpole,Fp1,0.613778949,0.613778949,0
A4j3v,eyes_open,11,E27,Left,Frontal,F3,0.571565327,0.571565327,0
A4j3v,eyes_open,11,E28,Left,Frontal,F3,0.246513303,0.246513303,0
A4j3v,eyes_open,11,E29,Left,Central,C3,3.36185E-05,3.36185E-05,0
A4j3v,eyes_open,11,E30,Central,Central,Cz,0.147554002,0.147554002,0
A4j3v,eyes_open,11,E31,Central,Central,Cz,0.697383048,0.697383048,0
A4j3v,eyes_open,11,E32,Left,Frontalpole,Fp1,0.529231341,0.529231341,0
A4j3v,eyes_open,11,E33,Left,Frontal,F7,9.28073E-05,9.28073E-05,0
A4j3v,eyes_open,11,E34,Left,Frontal,F7,0.162349036,0.162349036,0
A4j3v,eyes_open,11,E35,Left,Central,C3,0.151772566,0.151772566,0
A4j3v,eyes_open,11,E36,Left,Central,C3,0.149864153,0.149864153,0
A4j3v,eyes_open,11,E37,Central,Central,Cz,0.165534748,0.165534748,0
A4j3v,eyes_open,11,E38,Left,Temporal,TL,0.210475316,0.210475316,0
A4j3v,eyes_open,11,E39,Left,Temporal,TL,0.157481852,0.157481852,0
A4j3v,eyes_open,11,E40,Left,Temporal,TL,2.36768E-05,2.36768E-05,0
A4j3v,eyes_open,11,E41,Left,Central,C7,0.101787236,0.101787236,0
A4j3v,eyes_open,11,E42,Left,Central,C3,0.08713442,0.08713442,0
A4j3v,eyes_open,11,E44,Left,Temporal,TL,0.264686008,0.264686008,0
A4j3v,eyes_open,11,E45,Left,Temporal,TL,0.091612787,0.091612787,0
A4j3v,eyes_open,11,E46,Left,Temporal,TL,0.081028929,0.081028929,0
A4j3v,eyes_open,11,E47,Left,Central,C7,0.114026513,0.114026513,0
A4j3v,eyes_open,11,E50,Left,Temporal,TL,1.85461E-05,1.85461E-05,0
A4j3v,eyes_open,11,E51,Left,Parietal,P7,0.084131216,0.084131216,0
A4j3v,eyes_open,11,E52,Left,Parietal,P3,0.108202461,0.108202461,0
A4j3v,eyes_open,11,E53,Left,Parietal,P3,0.120000436,0.120000436,0
A4j3v,eyes_open,11,E54,Central,Central,Cz,0.240173271,0.240173271,0
A4j3v,eyes_open,11,E55,Central,Central,Cz,0.782784375,0.782784375,0
A4j3v,eyes_open,11,E57,Left,Temporal,TL,0.093752522,0.093752522,0
A4j3v,eyes_open,11,E58,Left,Parietal,P7,0.074494399,0.074494399,0
A4j3v,eyes_open,11,E59,Left,Parietal,P7,0.081161154,0.081161154,0
A4j3v,eyes_open,11,E60,Left,Parietal,P3,0.145121134,0.145121134,0
A4j3v,eyes_open,11,E61,Central,Parietal,Pz,0.616999686,0.616999686,0
A4j3v,eyes_open,11,E62,Central,Parietal,Pz,0.483540631,0.483540631,0
A4j3v,eyes_open,11,E64,Left,Parietal,P7,0.106297798,0.106297798,0
A4j3v,eyes_open,11,E65,Left,Parietal,P7,0.152986799,0.152986799,0
A4j3v,eyes_open,11,E66,Left,Occipital,O1,5.43114E-05,5.43114E-05,0
A4j3v,eyes_open,11,E67,Central,Parietal,Pz,0.292722793,0.292722793,0
A4j3v,eyes_open,11,E69,Left,Occipital,O1,0.137753302,0.137753302,0
A4j3v,eyes_open,11,E70,Left,Occipital,O1,0.18584443,0.18584443,0
A4j3v,eyes_open,11,E71,Central,Occipital,Oz,8.42424E-05,8.42424E-05,0
A4j3v,eyes_open,11,E72,Central,Parietal,Pz,0.248480647,0.248480647,0
A4j3v,eyes_open,11,E74,Left,Occipital,O1,0.399632605,0.399632605,0
A4j3v,eyes_open,11,E75,Central,Occipital,Oz,0.216212924,0.216212924,0
A4j3v,eyes_open,11,E76,Central,Occipital,Oz,0.365828847,0.365828847,0
A4j3v,eyes_open,11,E77,Central,Parietal,Pz,0.296812093,0.296812093,0
A4j3v,eyes_open,11,E78,Central,Parietal,Pz,8.08794E-05,8.08794E-05,0
A4j3v,eyes_open,11,E79,Central,Central,Cz,1.458206347,1.458206347,0
A4j3v,eyes_open,11,E80,Central,Central,Cz,0.293513393,0.293513393,0
A4j3v,eyes_open,11,E82,Right,Occipital,O2,0.190807923,0.190807923,0
A4j3v,eyes_open,11,E83,Right,Occipital,O2,0.122682489,0.122682489,0
A4j3v,eyes_open,11,E84,Right,Occipital,O3,0.478350927,0.478350927,0
A4j3v,eyes_open,11,E85,Right,Parietal,P4,0.417222951,0.417222951,0
A4j3v,eyes_open,11,E86,Right,Parietal,P4,0.257998304,0.257998304,0
A4j3v,eyes_open,11,E87,Central,Central,Cz,0.452733398,0.452733398,0
A4j3v,eyes_open,11,E89,Right,Occipital,O2,0.588973526,0.588973526,0
A4j3v,eyes_open,11,E90,Right,Parietal,P8,0.333018333,0.333018333,0
A4j3v,eyes_open,11,E91,Right,Parietal,P8,0.380772087,0.380772087,0
A4j3v,eyes_open,11,E92,Right,Parietal,P4,0.63475149,0.63475149,0
A4j3v,eyes_open,11,E93,Right,Central,C4,0.496759008,0.496759008,0
A4j3v,eyes_open,11,E95,Right,Parietal,P8,5.8665E-05,5.8665E-05,0
A4j3v,eyes_open,11,E96,Right,Parietal,P8,0.400016688,0.400016688,0
A4j3v,eyes_open,11,E97,Right,Parietal,P8,0.424375719,0.424375719,0
A4j3v,eyes_open,11,E98,Right,Central,C8,0.884118011,0.884118011,0
A4j3v,eyes_open,11,E100,Right,Temporal,TR,0.442654031,0.442654031,0
A4j3v,eyes_open,11,E101,Right,Temporal,TR,0.422791743,0.422791743,0
A4j3v,eyes_open,11,E102,Right,Temporal,TR,0.463610039,0.463610039,0
A4j3v,eyes_open,11,E103,Right,Central,C8,0.267266916,0.267266916,0
A4j3v,eyes_open,11,E104,Right,Central,C4,0.470505745,0.470505745,0
A4j3v,eyes_open,11,E105,Central,Central,Cz,0.144413499,0.144413499,0
A4j3v,eyes_open,11,E106,Central,Central,Cz,0.126967033,0.126967033,0
A4j3v,eyes_open,11,E108,Right,Temporal,TR,0.140139797,0.140139797,0
A4j3v,eyes_open,11,E109,Right,Temporal,TR,0.233150024,0.233150024,0
A4j3v,eyes_open,11,E110,Right,Central,C8,0.217321746,0.217321746,0
A4j3v,eyes_open,11,E111,Right,Central,C4,0.160767771,0.160767771,0
A4j3v,eyes_open,11,E112,Central,Central,Cz,0.125581452,0.125581452,0
A4j3v,eyes_open,11,E114,Right,Temporal,TR,0.055583179,0.055583179,0
A4j3v,eyes_open,11,E115,Right,Temporal,TR,0.378630299,0.378630299,0
A4j3v,eyes_open,11,E116,Right,Frontal,F8,0.232351589,0.232351589,0
A4j3v,eyes_open,11,E117,Right,Frontal,F4,0.215237556,0.215237556,0
A4j3v,eyes_open,11,E118,Right,Frontal,F4,0.224389237,0.224389237,0
A4j3v,eyes_open,11,E121,Right,Temporal,TR,0.184054066,0.184054066,0
A4j3v,eyes_open,11,E122,Right,Frontal,F8,0.223305942,0.223305942,0
A4j3v,eyes_open,11,E123,Right,Frontal,F4,1.45169E-05,1.45169E-05,0
A4j3v,eyes_open,11,E124,Right,Frontal,F4,0.17261991,0.17261991,0
A4j3v,eyes_open,11,Cz,Central,Central,Cz,0.240778539,0.240778539,0
A4j3v,eyes_open,12,E1,Right,Frontalpole,Fp2,0.226193732,0.226193732,0.009174312
A4j3v,eyes_open,12,E2,Right,Frontalpole,Fp2,0.262627966,0.262627966,0.009174312
A4j3v,eyes_open,12,E3,Right,Frontal,F4,0.347049635,0.347049635,0.009174312
A4j3v,eyes_open,12,E4,Central,Frontal,Fz,0.441497036,0.441497036,0.009174312
A4j3v,eyes_open,12,E5,Central,Frontal,Fz,0.279173646,0.279173646,0.009174312
A4j3v,eyes_open,12,E6,Central,Central,Cz,0.263864938,0.263864938,0.009174312
A4j3v,eyes_open,12,E7,Central,Central,Cz,0.226932896,0.226932896,0.009174312
A4j3v,eyes_open,12,E8,Right,Frontalpole,Fp2,0.281527112,0.281527112,0.009174312
A4j3v,eyes_open,12,E9,Right,Frontalpole,Fp2,0.273552199,0.273552199,0.009174312
A4j3v,eyes_open,12,E10,Central,Frontal,Fz,0.275192449,0.275192449,0.009174312
A4j3v,eyes_open,12,E11,Central,Frontal,Fz,0.350819023,0.350819023,0.009174312
A4j3v,eyes_open,12,E12,Central,Frontal,Fz,0.268337575,0.268337575,0.009174312
A4j3v,eyes_open,12,E13,Central,Central,Cz,0.066019897,0.066019897,0.009174312
A4j3v,eyes_open,12,E14,Central,Frontalpole,Fpz,0.492218565,0.492218565,0.009174312
A4j3v,eyes_open,12,E15,Central,Frontalpole,Fpz,0.382724646,0.382724646,0.009174312
A4j3v,eyes_open,12,E16,Central,Frontal,Fz,0.351779055,0.351779055,0.009174312
A4j3v,eyes_open,12,E18,Central,Frontal,Fz,0.901500683,0.901500683,0.009174312
A4j3v,eyes_open,12,E19,Central,Frontal,Fz,,0.409757067,0.009174312
A4j3v,eyes_open,12,E20,Left,Frontal,F3,0.309300888,0.309300888,0.009174312
A4j3v,eyes_open,12,E21,Central,Frontalpole,Fpz,0.27440065,0.27440065,0.009174312
A4j3v,eyes_open,12,E22,Left,Frontalpole,Fp1,0.76560326,0.76560326,0.009174312
A4j3v,eyes_open,12,E23,Left,Frontal,F3,0.749194259,0.749194259,0.009174312
A4j3v,eyes_open,12,E24,Left,Frontal,F3,0.538328856,0.538328856,0.009174312
A4j3v,eyes_open,12,E25,Left,Frontalpole,Fp1,0.189456227,0.189456227,0.009174312
A4j3v,eyes_open,12,E26,Left,Frontalpole,Fp1,0.526722727,0.526722727,0.009174312
A4j3v,eyes_open,12,E27,Left,Frontal,F3,0.191741144,0.191741144,0.009174312
A4j3v,eyes_open,12,E28,Left,Frontal,F3,0.060660551,0.060660551,0.009174312
A4j3v,eyes_open,12,E29,Left,Central,C3,0.0860526,0.0860526,0.009174312
A4j3v,eyes_open,12,E30,Central,Central,Cz,0.153872282,0.153872282,0.009174312
A4j3v,eyes_open,12,E31,Central,Central,Cz,1.458967217,1.458967217,0.009174312
A4j3v,eyes_open,12,E32,Left,Frontalpole,Fp1,2.017958203,2.017958203,0.009174312
A4j3v,eyes_open,12,E33,Left,Frontal,F7,0.0667918,0.0667918,0.009174312
A4j3v,eyes_open,12,E34,Left,Frontal,F7,0.080676918,0.080676918,0.009174312
A4j3v,eyes_open,12,E35,Left,Central,C3,0.082766055,0.082766055,0.009174312
A4j3v,eyes_open,12,E36,Left,Central,C3,0.080476286,0.080476286,0.009174312
A4j3v,eyes_open,12,E37,Central,Central,Cz,0.260320011,0.260320011,0.009174312
A4j3v,eyes_open,12,E38,Left,Temporal,TL,0.439409842,0.439409842,0.009174312
A4j3v,eyes_open,12,E39,Left,Temporal,TL,0.093348212,0.093348212,0.009174312
A4j3v,eyes_open,12,E40,Left,Temporal,TL,0.074054367,0.074054367,0.009174312
A4j3v,eyes_open,12,E41,Left,Central,C7,0.103960689,0.103960689,0.009174312
A4j3v,eyes_open,12,E42,Left,Central,C3,0.12623457,0.12623457,0.009174312
A4j3v,eyes_open,12,E44,Left,Temporal,TL,0.293565462,0.293565462,0.009174312
A4j3v,eyes_open,12,E45,Left,Temporal,TL,0.104240625,0.104240625,0.009174312
A4j3v,eyes_open,12,E46,Left,Temporal,TL,0.126906036,0.126906036,0.009174312
A4j3v,eyes_open,12,E47,Left,Central,C7,0.138798064,0.138798064,0.009174312
A4j3v,eyes_open,12,E50,Left,Temporal,TL,0.129229852,0.129229852,0.009174312
A4j3v,eyes_open,12,E51,Left,Parietal,P7,0.131536708,0.131536708,0.009174312
A4j3v,eyes_open,12,E52,Left,Parietal,P3,0.162584221,0.162584221,0.009174312
A4j3v,eyes_open,12,E53,Left,Parietal,P3,0.339257041,0.339257041,0.009174312
A4j3v,eyes_open,12,E54,Central,Central,Cz,0.330352351,0.330352351,0.009174312
A4j3v,eyes_open,12,E55,Central,Central,Cz,0.493717761,0.493717761,0.009174312
A4j3v,eyes_open,12,E57,Left,Temporal,TL,0.141384265,0.141384265,0.009174312
A4j3v,eyes_open,12,E58,Left,Parietal,P7,0.145847295,0.145847295,0.009174312
A4j3v,eyes_open,12,E59,Left,Parietal,P7,0.212144115,0.212144115,0.009174312
A4j3v,eyes_open,12,E60,Left,Parietal,P3,0.266653592,0.266653592,0.009174312
A4j3v,eyes_open,12,E61,Central,Parietal,Pz,1.054300394,1.054300394,0.009174312
A4j3v,eyes_open,12,E62,Central,Parietal,Pz,0.614057993,0.614057993,0.009174312
A4j3v,eyes_open,12,E64,Left,Parietal,P7,0.194324798,0.194324798,0.009174312
A4j3v,eyes_open,12,E65,Left,Parietal,P7,0.271925069,0.271925069,0.009174312
A4j3v,eyes_open,12,E66,Left,Occipital,O1,0.276987467,0.276987467,0.009174312
A4j3v,eyes_open,12,E67,Central,Parietal,Pz,0.168878934,0.168878934,0.009174312
A4j3v,eyes_open,12,E69,Left,Occipital,O1,0.243133515,0.243133515,0.009174312
A4j3v,eyes_open,12,E70,Left,Occipital,O1,0.207260809,0.207260809,0.009174312
A4j3v,eyes_open,12,E71,Central,Occipital,Oz,1.35275E-05,1.35275E-05,0.009174312
A4j3v,eyes_open,12,E72,Central,Parietal,Pz,5.105E-05,5.105E-05,0.009174312
A4j3v,eyes_open,12,E74,Left,Occipital,O1,0.245711102,0.245711102,0.009174312
A4j3v,eyes_open,12,E75,Central,Occipital,Oz,0.24913402,0.24913402,0.009174312
A4j3v,eyes_open,12,E76,Central,Occipital,Oz,0.208437522,0.208437522,0.009174312
A4j3v,eyes_open,12,E77,Central,Parietal,Pz,0.17739552,0.17739552,0.009174312
A4j3v,eyes_open,12,E78,Central,Parietal,Pz,0.073636898,0.073636898,0.009174312
A4j3v,eyes_open,12,E79,Central,Central,Cz,0.088217117,0.088217117,0.009174312
